timestamp_ms,elapsed_s,run_id,robot_id,expert_name,fault_active,fault_label,fault_subsystem,severity,battery_voltage_v,battery_current_a,battery_power_w,pwm_left,pwm_right,rpm_left,rpm_right,encoder_count_left,encoder_count_right,current_left_a,current_right_a,vibration_rms,vibration_peak,motor_temp_left_c,motor_temp_right_c,telemetry_valid,telemetry_age_ms,driver_temp_left_c,driver_temp_right_c,driver_fault_left,driver_fault_right,driver_enable_left,driver_enable_right,heartbeat_counter,heartbeat_interval_ms,watchdog_count,packet_error_count,task_loop_time_ms,control_loop_jitter_ms,uart_rx_errors,brightness_command,light_current_a,light_voltage_v,light_sensor_lux,light_driver_temp_c,light_fault_gpio,source_file
1800,0.800,motor_stall_run_002,porter_dev,motor_expert,1,motor_stall,motor,2,,,,121,119,90,85,2096,2076,3.400,3.300,0.090,0.243,34.80,35.20,1,8,,,,,,,,,,,,,,,,,,,,ai_ml/datasets/motor_expert/raw/motor_stall_run_002.csv
1900,0.900,motor_stall_run_002,porter_dev,motor_expert,1,motor_stall,motor,2,,,,122,120,90,85,2108,2088,3.400,3.300,0.080,0.216,34.90,35.30,1,8,,,,,,,,,,,,,,,,,,,,ai_ml/datasets/motor_expert/raw/motor_stall_run_002.csv
2000,1.000,motor_stall_run_002,porter_dev,motor_expert,1,motor_stall,motor,2,,,,118,116,90,85,2120,2100,3.400,3.300,0.085,0.230,35.00,35.40,1,8,,,,,,,,,,,,,,,,,,,,ai_ml/datasets/motor_expert/raw/motor_stall_run_002.csv
2100,1.100,motor_stall_run_002,porter_dev,motor_expert,1,motor_stall,motor,2,,,,119,117,90,85,2132,2112,3.400,3.300,0.090,0.243,35.10,35.50,1,8,,,,,,,,,,,,,,,,,,,,ai_ml/datasets/motor_expert/raw/motor_stall_run_002.csv
2200,1.200,motor_stall_run_002,porter_dev,motor_expert,1,motor_stall,motor,2,,,,120,118,90,85,2144,2124,3.400,3.300,0.080,0.216,35.20,35.60,1,8,,,,,,,,,,,,,,,,,,,,ai_ml/datasets/motor_expert/raw/motor_stall_run_002.csv
2300,1.300,motor_stall_run_002,porter_dev,motor_expert,1,motor_stall,motor,2,,,,121,119,90,85,2156,2136,3.400,3.300,0.085,0.230,35.30,35.70,1,8,,,,,,,,,,,,,,,,,,,,ai_ml/datasets/motor_expert/raw/motor_stall_run_002.csv
2400,1.400,motor_stall_run_002,porter_dev,motor_expert,1,motor_stall,motor,2,,,,122,120,90,85,2168,2148,3.400,3.300,0.090,0.243,35.40,35.80,1,8,,,,,,,,,,,,,,,,,,,,ai_ml/datasets/motor_expert/raw/motor_stall_run_002.csv
2500,1.500,motor_stall_run_002,porter_dev,motor_expert,1,motor_stall,motor,2,,,,118,116,90,85,2180,2160,3.400,3.300,0.080,0.216,35.50,35.90,1,8,,,,,,,,,,,,,,,,,,,,ai_ml/datasets/motor_expert/raw/motor_stall_run_002.csv
2600,1.600,motor_stall_run_002,porter_dev,motor_expert,1,motor_stall,motor,2,,,,119,117,90,85,2192,2172,3.400,3.300,0.085,0.230,35.60,36.00,1,8,,,,,,,,,,,,,,,,,,,,ai_ml/datasets/motor_expert/raw/motor_stall_run_002.csv
2700,1.700,motor_stall_run_002,porter_dev,motor_expert,1,motor_stall,motor,2,,,,120,118,90,85,2204,2184,3.400,3.300,0.090,0.243,35.70,36.10,1,8,,,,,,,,,,,,,,,,,,,,ai_ml/datasets/motor_expert/raw/motor_stall_run_002.csv
1000,0.000,driver_disabled_run_004,porter_dev,motor_driver_expert,1,driver_disabled,motor_driver,1,12.400,,,120,120,,,,,1.200,1.250,,,,,1,7,39.00,39.50,0,0,0,0,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_disabled_run_004.csv
1100,0.100,driver_disabled_run_004,porter_dev,motor_driver_expert,1,driver_disabled,motor_driver,1,12.395,,,121,121,,,,,1.230,1.280,,,,,1,7,39.10,39.60,0,0,0,0,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_disabled_run_004.csv
1200,0.200,driver_disabled_run_004,porter_dev,motor_driver_expert,1,driver_disabled,motor_driver,1,12.390,,,122,122,,,,,1.260,1.310,,,,,1,7,39.20,39.70,0,0,0,0,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_disabled_run_004.csv
1300,0.300,driver_disabled_run_004,porter_dev,motor_driver_expert,1,driver_disabled,motor_driver,1,12.385,,,123,123,,,,,1.290,1.340,,,,,1,7,39.30,39.80,0,0,0,0,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_disabled_run_004.csv
1400,0.400,driver_disabled_run_004,porter_dev,motor_driver_expert,1,driver_disabled,motor_driver,1,12.380,,,120,120,,,,,1.200,1.250,,,,,1,7,39.40,39.90,0,0,0,0,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_disabled_run_004.csv
1500,0.500,driver_disabled_run_004,porter_dev,motor_driver_expert,1,driver_disabled,motor_driver,1,12.375,,,121,121,,,,,1.230,1.280,,,,,1,7,39.50,40.00,0,0,0,0,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_disabled_run_004.csv
1600,0.600,driver_disabled_run_004,porter_dev,motor_driver_expert,1,driver_disabled,motor_driver,1,12.370,,,122,122,,,,,1.260,1.310,,,,,1,7,39.60,40.10,0,0,0,0,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_disabled_run_004.csv
1700,0.700,driver_disabled_run_004,porter_dev,motor_driver_expert,1,driver_disabled,motor_driver,1,12.365,,,123,123,,,,,1.290,1.340,,,,,1,7,39.70,40.20,0,0,0,0,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_disabled_run_004.csv
1800,0.800,driver_disabled_run_004,porter_dev,motor_driver_expert,1,driver_disabled,motor_driver,1,12.360,,,120,120,,,,,1.200,1.250,,,,,1,7,39.80,40.30,0,0,0,0,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_disabled_run_004.csv
1900,0.900,driver_disabled_run_004,porter_dev,motor_driver_expert,1,driver_disabled,motor_driver,1,12.355,,,121,121,,,,,1.230,1.280,,,,,1,7,39.90,40.40,0,0,0,0,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_disabled_run_004.csv
2000,1.000,driver_disabled_run_004,porter_dev,motor_driver_expert,1,driver_disabled,motor_driver,1,12.350,,,122,122,,,,,1.260,1.310,,,,,1,7,40.00,40.50,0,0,0,0,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_disabled_run_004.csv
2100,1.100,driver_disabled_run_004,porter_dev,motor_driver_expert,1,driver_disabled,motor_driver,1,12.345,,,123,123,,,,,1.290,1.340,,,,,1,7,40.10,40.60,0,0,0,0,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_disabled_run_004.csv
2200,1.200,driver_disabled_run_004,porter_dev,motor_driver_expert,1,driver_disabled,motor_driver,1,12.340,,,120,120,,,,,1.200,1.250,,,,,1,7,40.20,40.70,0,0,0,0,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_disabled_run_004.csv
2300,1.300,driver_disabled_run_004,porter_dev,motor_driver_expert,1,driver_disabled,motor_driver,1,12.335,,,121,121,,,,,1.230,1.280,,,,,1,7,40.30,40.80,0,0,0,0,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_disabled_run_004.csv
2400,1.400,driver_disabled_run_004,porter_dev,motor_driver_expert,1,driver_disabled,motor_driver,1,12.330,,,122,122,,,,,1.260,1.310,,,,,1,7,40.40,40.90,0,0,0,0,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_disabled_run_004.csv
2500,1.500,driver_disabled_run_004,porter_dev,motor_driver_expert,1,driver_disabled,motor_driver,1,12.325,,,123,123,,,,,1.290,1.340,,,,,1,7,40.50,41.00,0,0,0,0,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_disabled_run_004.csv
2600,1.600,driver_disabled_run_004,porter_dev,motor_driver_expert,1,driver_disabled,motor_driver,1,12.320,,,120,120,,,,,1.200,1.250,,,,,1,7,40.60,41.10,0,0,0,0,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_disabled_run_004.csv
2700,1.700,driver_disabled_run_004,porter_dev,motor_driver_expert,1,driver_disabled,motor_driver,1,12.315,,,121,121,,,,,1.230,1.280,,,,,1,7,40.70,41.20,0,0,0,0,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_disabled_run_004.csv
1000,0.000,driver_fault_pin_active_run_005,porter_dev,motor_driver_expert,1,driver_fault_pin_active,motor_driver,2,12.400,,,120,120,,,,,1.200,1.250,,,,,1,7,39.00,39.50,1,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_fault_pin_active_run_005.csv
1100,0.100,driver_fault_pin_active_run_005,porter_dev,motor_driver_expert,1,driver_fault_pin_active,motor_driver,2,12.395,,,121,121,,,,,1.230,1.280,,,,,1,7,39.10,39.60,1,1,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_fault_pin_active_run_005.csv
1200,0.200,driver_fault_pin_active_run_005,porter_dev,motor_driver_expert,1,driver_fault_pin_active,motor_driver,2,12.390,,,122,122,,,,,1.260,1.310,,,,,1,7,39.20,39.70,1,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_fault_pin_active_run_005.csv
1300,0.300,driver_fault_pin_active_run_005,porter_dev,motor_driver_expert,1,driver_fault_pin_active,motor_driver,2,12.385,,,123,123,,,,,1.290,1.340,,,,,1,7,39.30,39.80,1,1,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_fault_pin_active_run_005.csv
1400,0.400,driver_fault_pin_active_run_005,porter_dev,motor_driver_expert,1,driver_fault_pin_active,motor_driver,2,12.380,,,120,120,,,,,1.200,1.250,,,,,1,7,39.40,39.90,1,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_fault_pin_active_run_005.csv
1500,0.500,driver_fault_pin_active_run_005,porter_dev,motor_driver_expert,1,driver_fault_pin_active,motor_driver,2,12.375,,,121,121,,,,,1.230,1.280,,,,,1,7,39.50,40.00,1,1,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_fault_pin_active_run_005.csv
1600,0.600,driver_fault_pin_active_run_005,porter_dev,motor_driver_expert,1,driver_fault_pin_active,motor_driver,2,12.370,,,122,122,,,,,1.260,1.310,,,,,1,7,39.60,40.10,1,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_fault_pin_active_run_005.csv
1700,0.700,driver_fault_pin_active_run_005,porter_dev,motor_driver_expert,1,driver_fault_pin_active,motor_driver,2,12.365,,,123,123,,,,,1.290,1.340,,,,,1,7,39.70,40.20,1,1,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_fault_pin_active_run_005.csv
1800,0.800,driver_fault_pin_active_run_005,porter_dev,motor_driver_expert,1,driver_fault_pin_active,motor_driver,2,12.360,,,120,120,,,,,1.200,1.250,,,,,1,7,39.80,40.30,1,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_fault_pin_active_run_005.csv
1900,0.900,driver_fault_pin_active_run_005,porter_dev,motor_driver_expert,1,driver_fault_pin_active,motor_driver,2,12.355,,,121,121,,,,,1.230,1.280,,,,,1,7,39.90,40.40,1,1,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_fault_pin_active_run_005.csv
2000,1.000,driver_fault_pin_active_run_005,porter_dev,motor_driver_expert,1,driver_fault_pin_active,motor_driver,2,12.350,,,122,122,,,,,1.260,1.310,,,,,1,7,40.00,40.50,1,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_fault_pin_active_run_005.csv
2100,1.100,driver_fault_pin_active_run_005,porter_dev,motor_driver_expert,1,driver_fault_pin_active,motor_driver,2,12.345,,,123,123,,,,,1.290,1.340,,,,,1,7,40.10,40.60,1,1,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_fault_pin_active_run_005.csv
2200,1.200,driver_fault_pin_active_run_005,porter_dev,motor_driver_expert,1,driver_fault_pin_active,motor_driver,2,12.340,,,120,120,,,,,1.200,1.250,,,,,1,7,40.20,40.70,1,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_fault_pin_active_run_005.csv
2300,1.300,driver_fault_pin_active_run_005,porter_dev,motor_driver_expert,1,driver_fault_pin_active,motor_driver,2,12.335,,,121,121,,,,,1.230,1.280,,,,,1,7,40.30,40.80,1,1,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_fault_pin_active_run_005.csv
2400,1.400,driver_fault_pin_active_run_005,porter_dev,motor_driver_expert,1,driver_fault_pin_active,motor_driver,2,12.330,,,122,122,,,,,1.260,1.310,,,,,1,7,40.40,40.90,1,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_fault_pin_active_run_005.csv
2500,1.500,driver_fault_pin_active_run_005,porter_dev,motor_driver_expert,1,driver_fault_pin_active,motor_driver,2,12.325,,,123,123,,,,,1.290,1.340,,,,,1,7,40.50,41.00,1,1,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_fault_pin_active_run_005.csv
2600,1.600,driver_fault_pin_active_run_005,porter_dev,motor_driver_expert,1,driver_fault_pin_active,motor_driver,2,12.320,,,120,120,,,,,1.200,1.250,,,,,1,7,40.60,41.10,1,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_fault_pin_active_run_005.csv
2700,1.700,driver_fault_pin_active_run_005,porter_dev,motor_driver_expert,1,driver_fault_pin_active,motor_driver,2,12.315,,,121,121,,,,,1.230,1.280,,,,,1,7,40.70,41.20,1,1,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_fault_pin_active_run_005.csv
1000,0.000,driver_overcurrent_run_002,porter_dev,motor_driver_expert,1,driver_overcurrent,motor_driver,2,12.400,,,120,120,,,,,4.200,4.250,,,,,1,7,39.00,39.50,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overcurrent_run_002.csv
1100,0.100,driver_overcurrent_run_002,porter_dev,motor_driver_expert,1,driver_overcurrent,motor_driver,2,12.395,,,121,121,,,,,4.200,4.250,,,,,1,7,39.10,39.60,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overcurrent_run_002.csv
1200,0.200,driver_overcurrent_run_002,porter_dev,motor_driver_expert,1,driver_overcurrent,motor_driver,2,12.390,,,122,122,,,,,4.200,4.250,,,,,1,7,39.20,39.70,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overcurrent_run_002.csv
1300,0.300,driver_overcurrent_run_002,porter_dev,motor_driver_expert,1,driver_overcurrent,motor_driver,2,12.385,,,123,123,,,,,4.200,4.250,,,,,1,7,39.30,39.80,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overcurrent_run_002.csv
1400,0.400,driver_overcurrent_run_002,porter_dev,motor_driver_expert,1,driver_overcurrent,motor_driver,2,12.380,,,120,120,,,,,4.200,4.250,,,,,1,7,39.40,39.90,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overcurrent_run_002.csv
1500,0.500,driver_overcurrent_run_002,porter_dev,motor_driver_expert,1,driver_overcurrent,motor_driver,2,12.375,,,121,121,,,,,4.200,4.250,,,,,1,7,39.50,40.00,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overcurrent_run_002.csv
1600,0.600,driver_overcurrent_run_002,porter_dev,motor_driver_expert,1,driver_overcurrent,motor_driver,2,12.370,,,122,122,,,,,4.200,4.250,,,,,1,7,39.60,40.10,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overcurrent_run_002.csv
1700,0.700,driver_overcurrent_run_002,porter_dev,motor_driver_expert,1,driver_overcurrent,motor_driver,2,12.365,,,123,123,,,,,4.200,4.250,,,,,1,7,39.70,40.20,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overcurrent_run_002.csv
1800,0.800,driver_overcurrent_run_002,porter_dev,motor_driver_expert,1,driver_overcurrent,motor_driver,2,12.360,,,120,120,,,,,4.200,4.250,,,,,1,7,39.80,40.30,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overcurrent_run_002.csv
1900,0.900,driver_overcurrent_run_002,porter_dev,motor_driver_expert,1,driver_overcurrent,motor_driver,2,12.355,,,121,121,,,,,4.200,4.250,,,,,1,7,39.90,40.40,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overcurrent_run_002.csv
2000,1.000,driver_overcurrent_run_002,porter_dev,motor_driver_expert,1,driver_overcurrent,motor_driver,2,12.350,,,122,122,,,,,4.200,4.250,,,,,1,7,40.00,40.50,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overcurrent_run_002.csv
2100,1.100,driver_overcurrent_run_002,porter_dev,motor_driver_expert,1,driver_overcurrent,motor_driver,2,12.345,,,123,123,,,,,4.200,4.250,,,,,1,7,40.10,40.60,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overcurrent_run_002.csv
2200,1.200,driver_overcurrent_run_002,porter_dev,motor_driver_expert,1,driver_overcurrent,motor_driver,2,12.340,,,120,120,,,,,4.200,4.250,,,,,1,7,40.20,40.70,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overcurrent_run_002.csv
2300,1.300,driver_overcurrent_run_002,porter_dev,motor_driver_expert,1,driver_overcurrent,motor_driver,2,12.335,,,121,121,,,,,4.200,4.250,,,,,1,7,40.30,40.80,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overcurrent_run_002.csv
2400,1.400,driver_overcurrent_run_002,porter_dev,motor_driver_expert,1,driver_overcurrent,motor_driver,2,12.330,,,122,122,,,,,4.200,4.250,,,,,1,7,40.40,40.90,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overcurrent_run_002.csv
2500,1.500,driver_overcurrent_run_002,porter_dev,motor_driver_expert,1,driver_overcurrent,motor_driver,2,12.325,,,123,123,,,,,4.200,4.250,,,,,1,7,40.50,41.00,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overcurrent_run_002.csv
2600,1.600,driver_overcurrent_run_002,porter_dev,motor_driver_expert,1,driver_overcurrent,motor_driver,2,12.320,,,120,120,,,,,4.200,4.250,,,,,1,7,40.60,41.10,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overcurrent_run_002.csv
2700,1.700,driver_overcurrent_run_002,porter_dev,motor_driver_expert,1,driver_overcurrent,motor_driver,2,12.315,,,121,121,,,,,4.200,4.250,,,,,1,7,40.70,41.20,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overcurrent_run_002.csv
1000,0.000,driver_overtemperature_run_003,porter_dev,motor_driver_expert,1,driver_overtemperature,motor_driver,3,12.400,,,120,120,,,,,1.200,1.250,,,,,1,7,78.00,78.50,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overtemperature_run_003.csv
1100,0.100,driver_overtemperature_run_003,porter_dev,motor_driver_expert,1,driver_overtemperature,motor_driver,3,12.395,,,121,121,,,,,1.230,1.280,,,,,1,7,78.20,78.70,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overtemperature_run_003.csv
1200,0.200,driver_overtemperature_run_003,porter_dev,motor_driver_expert,1,driver_overtemperature,motor_driver,3,12.390,,,122,122,,,,,1.260,1.310,,,,,1,7,78.40,78.90,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overtemperature_run_003.csv
1300,0.300,driver_overtemperature_run_003,porter_dev,motor_driver_expert,1,driver_overtemperature,motor_driver,3,12.385,,,123,123,,,,,1.290,1.340,,,,,1,7,78.60,79.10,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overtemperature_run_003.csv
1400,0.400,driver_overtemperature_run_003,porter_dev,motor_driver_expert,1,driver_overtemperature,motor_driver,3,12.380,,,120,120,,,,,1.200,1.250,,,,,1,7,78.80,79.30,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overtemperature_run_003.csv
1500,0.500,driver_overtemperature_run_003,porter_dev,motor_driver_expert,1,driver_overtemperature,motor_driver,3,12.375,,,121,121,,,,,1.230,1.280,,,,,1,7,79.00,79.50,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overtemperature_run_003.csv
1600,0.600,driver_overtemperature_run_003,porter_dev,motor_driver_expert,1,driver_overtemperature,motor_driver,3,12.370,,,122,122,,,,,1.260,1.310,,,,,1,7,79.20,79.70,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overtemperature_run_003.csv
1700,0.700,driver_overtemperature_run_003,porter_dev,motor_driver_expert,1,driver_overtemperature,motor_driver,3,12.365,,,123,123,,,,,1.290,1.340,,,,,1,7,79.40,79.90,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overtemperature_run_003.csv
1800,0.800,driver_overtemperature_run_003,porter_dev,motor_driver_expert,1,driver_overtemperature,motor_driver,3,12.360,,,120,120,,,,,1.200,1.250,,,,,1,7,79.60,80.10,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overtemperature_run_003.csv
1900,0.900,driver_overtemperature_run_003,porter_dev,motor_driver_expert,1,driver_overtemperature,motor_driver,3,12.355,,,121,121,,,,,1.230,1.280,,,,,1,7,79.80,80.30,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overtemperature_run_003.csv
2000,1.000,driver_overtemperature_run_003,porter_dev,motor_driver_expert,1,driver_overtemperature,motor_driver,3,12.350,,,122,122,,,,,1.260,1.310,,,,,1,7,80.00,80.50,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overtemperature_run_003.csv
2100,1.100,driver_overtemperature_run_003,porter_dev,motor_driver_expert,1,driver_overtemperature,motor_driver,3,12.345,,,123,123,,,,,1.290,1.340,,,,,1,7,80.20,80.70,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overtemperature_run_003.csv
2200,1.200,driver_overtemperature_run_003,porter_dev,motor_driver_expert,1,driver_overtemperature,motor_driver,3,12.340,,,120,120,,,,,1.200,1.250,,,,,1,7,80.40,80.90,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overtemperature_run_003.csv
2300,1.300,driver_overtemperature_run_003,porter_dev,motor_driver_expert,1,driver_overtemperature,motor_driver,3,12.335,,,121,121,,,,,1.230,1.280,,,,,1,7,80.60,81.10,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overtemperature_run_003.csv
2400,1.400,driver_overtemperature_run_003,porter_dev,motor_driver_expert,1,driver_overtemperature,motor_driver,3,12.330,,,122,122,,,,,1.260,1.310,,,,,1,7,80.80,81.30,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overtemperature_run_003.csv
2500,1.500,driver_overtemperature_run_003,porter_dev,motor_driver_expert,1,driver_overtemperature,motor_driver,3,12.325,,,123,123,,,,,1.290,1.340,,,,,1,7,81.00,81.50,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overtemperature_run_003.csv
2600,1.600,driver_overtemperature_run_003,porter_dev,motor_driver_expert,1,driver_overtemperature,motor_driver,3,12.320,,,120,120,,,,,1.200,1.250,,,,,1,7,81.20,81.70,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overtemperature_run_003.csv
2700,1.700,driver_overtemperature_run_003,porter_dev,motor_driver_expert,1,driver_overtemperature,motor_driver,3,12.315,,,121,121,,,,,1.230,1.280,,,,,1,7,81.40,81.90,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/driver_overtemperature_run_003.csv
1000,0.000,healthy_run_001,porter_dev,motor_driver_expert,0,healthy,motor_driver,0,12.400,,,120,120,,,,,1.200,1.250,,,,,1,7,39.00,39.50,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/healthy_run_001.csv
1100,0.100,healthy_run_001,porter_dev,motor_driver_expert,0,healthy,motor_driver,0,12.395,,,121,121,,,,,1.230,1.280,,,,,1,7,39.10,39.60,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/healthy_run_001.csv
1200,0.200,healthy_run_001,porter_dev,motor_driver_expert,0,healthy,motor_driver,0,12.390,,,122,122,,,,,1.260,1.310,,,,,1,7,39.20,39.70,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/healthy_run_001.csv
1300,0.300,healthy_run_001,porter_dev,motor_driver_expert,0,healthy,motor_driver,0,12.385,,,123,123,,,,,1.290,1.340,,,,,1,7,39.30,39.80,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/healthy_run_001.csv
1400,0.400,healthy_run_001,porter_dev,motor_driver_expert,0,healthy,motor_driver,0,12.380,,,120,120,,,,,1.200,1.250,,,,,1,7,39.40,39.90,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/healthy_run_001.csv
1500,0.500,healthy_run_001,porter_dev,motor_driver_expert,0,healthy,motor_driver,0,12.375,,,121,121,,,,,1.230,1.280,,,,,1,7,39.50,40.00,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/healthy_run_001.csv
1600,0.600,healthy_run_001,porter_dev,motor_driver_expert,0,healthy,motor_driver,0,12.370,,,122,122,,,,,1.260,1.310,,,,,1,7,39.60,40.10,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/healthy_run_001.csv
1700,0.700,healthy_run_001,porter_dev,motor_driver_expert,0,healthy,motor_driver,0,12.365,,,123,123,,,,,1.290,1.340,,,,,1,7,39.70,40.20,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/healthy_run_001.csv
1800,0.800,healthy_run_001,porter_dev,motor_driver_expert,0,healthy,motor_driver,0,12.360,,,120,120,,,,,1.200,1.250,,,,,1,7,39.80,40.30,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/healthy_run_001.csv
1900,0.900,healthy_run_001,porter_dev,motor_driver_expert,0,healthy,motor_driver,0,12.355,,,121,121,,,,,1.230,1.280,,,,,1,7,39.90,40.40,0,0,1,1,,,,,,,,,,,,,,ai_ml/datasets/motor_driver_expert/raw/healthy_run_001.csv
